id,name,address,latitude,longitude
5354,Bharat Medical Store,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,
5355,Ali Medical Store,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,
5356,Tarafder Medical,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,
5357,Bharat Medical Stores,"Archana Distributors, Sh5, Dahijuri, Jhargram, West Bengal, 721514, India",22.458351,86.993906
5358,Maity Homeo Pharmacy,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,
5359,Bhesojalay Medical Store,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,
5360,Pushkar Pharmaceutical,"Jhargram Hotel Booking, New, Bus Stand, Jhargram, West Bengal, 721514, India",22.45496,86.99749
5361,Sadhana Medical Store,"Khirpai Burima Mandir, Khirpai - Ghatal Rd, Khirpai, West Bengal, 721232, India",22.70444,87.62537
5362,Living Health 24 Hours Medicine Home,"Indane LPG Service Khirpai, Sh4, Ghatal, Chandrakona-I, Paschim Medinipur, West Bengal, 721232, India",22.710728,87.61844
5363,Kirmani Babar Dawakhana,"Khirpai BPHC Hospital, Khirpai Rural Hospital, Nh116a, Khirpai, Chandrakona-I, Paschim Medinipur, West Bengal, 721232, India",22.719091,87.610114
5364,Roy Pharmacy,"Roy Pharmacy, State Highway 6, In Front Of SBI, Khirpai, West Bengal, 721232, India",22.71419,87.61081
5365,New Gour Medical Store,"Khirpai BPHC Hospital, Khirpai Rural Hospital, Nh116a, Khirpai, Chandrakona-I, Paschim Medinipur, West Bengal, 721232, India",22.719091,87.610114
5366,Radheshayam Medical Store,"Khirpai BPHC Hospital, Khirpai Rural Hospital, Nh116a, Khirpai, Chandrakona-I, Paschim Medinipur, West Bengal, 721232, India",22.719091,87.610114
5367,Mahamaya Medical Store,"Khirpai BPHC Hospital, Khirpai Rural Hospital, Nh116a, Khirpai, Chandrakona-I, Paschim Medinipur, West Bengal, 721232, India",22.719091,87.610114
5368,Priya Medical Shop,"Pharmacy, NH 717A, Pakyong, Sikkim, 737106, India",27.24347,88.59788
5369,Pharmacy,"Pharmacy, NH 717A, Pakyong, Sikkim, 737106, India",27.24347,88.59788
5370,FKT Pharmaceutical,"Ashok Tyres, Nh10, Singtam, Pakyong Subdivision, Pakyong, Sikkim, 737134, India",27.246706,88.527693
5371,Alembic Pharmaceuticals Limited,"Anvi Car Wash Samardung, Mamring - Samardung Rd, Namthang, Sikkim, 737126, India",27.19759,88.48581
5372,Baba RamDev Medicals,"Himalayan Pharmacy Institute (HPI), Nh10, Majitar, Sikkim, 737134, India",27.18904,88.50241
5373,Life Care Clinics & Pharmacy,"Nh10,  Majitar,  Burdāng,  Pakyong Subdivision,  Pakyong,  Sikkim,  737134,  India",,
5374,Prashanti Medical Hall Diagnostic Centre And PolyClinic,"Nh10,  Majitar,  Burdāng,  Pakyong Subdivision,  Pakyong,  Sikkim,  737134,  India",,
5375,Singtam Traders,"Himalayan Pharmacy Institute (HPI), Nh10, Majitar, Sikkim, 737134, India",27.18904,88.50241
5376,Om Himalayan Medical Hall,"Sister And Sister Diagnostic Centre, Nh510, Singtam, Sikkim, 737134, India",27.23136,88.49709
5377,Glenmark Pharmaceuticals Ltd,"K-9 Unit Dog Squad, Nh10, Ranipool, Sikkim, 737135, India",27.28711,88.59309
5378,Prashanti Medical Hall,"Burdāng,  Pakyong Subdivision,  Pakyong,  Sikkim,  737134,  India",,
5379,Jeevan Jyoti Medical Shop,"Sister And Sister Diagnostic Centre, Nh510, Singtam, Sikkim, 737134, India",27.23136,88.49709
5380,Bengal Traders,"Bihari Dharamsala, Singtam - Dikchu Rd, Singtam, Sikkim, 737134, India",27.23189,88.49446
5381,Medical Store,"Sister And Sister Diagnostic Centre, Nh510, Singtam, Sikkim, 737134, India",27.23136,88.49709
5382,Jeewan Deep Medical Store,"Sister And Sister Diagnostic Centre, Nh510, Singtam, Sikkim, 737134, India",27.23136,88.49709
5383,Mandeep Medical Store,"Sister And Sister Diagnostic Centre, Nh510, Singtam, Sikkim, 737134, India",27.23136,88.49709
5384,Singtam Traders,"Sister And Sister Diagnostic Centre, Nh510, Singtam, Sikkim, 737134, India",27.23136,88.49709
5385,Body Zone Men & Women,"Sister And Sister Diagnostic Centre, Nh510, Singtam, Sikkim, 737134, India",27.23136,88.49709
5386,Sai Shrestha Pharmacy,"Sai Shrestha Pharmacy, Sirwani Road, Singtam, Sikkim, 737134, India",27.23174,88.49291
5387,Daya Traders Medical Shop,"Sister And Sister Diagnostic Centre, Nh510, Singtam, Sikkim, 737134, India",27.23136,88.49709
5388,Durga Medical Shop,"DTDC Courier, NH 717A, Ranipool, Ranipool Ward, Gangtok, Sikkim, 737102, India",27.293078,88.59108
5389,Ghirdarilal Sharma Medical Store,"Central Bank Of India Ranipool Branch, Ranipool Women Police Station, Nh10, Ranipool, Ranipool Ward, Gangtok, Sikkim, 737102, India",27.293733,88.590724
5390,Nursing Medical,"Central Bank Of India Ranipool Branch, Ranipool Women Police Station, Nh10, Ranipool, Ranipool Ward, Gangtok, Sikkim, 737102, India",27.293733,88.590724
5391,Raiganj Jail Khana More,"Upasam Nursing Home Canteen, Nh12, Raiganj, West Bengal, 733134, India",25.61025,88.1377
5392,Bengal Medical,"Raiganj, West Bengal, 733134, India",25.641694,88.14689
5393,Apollo Medical,"Apollo Medical, Hospital More, Biplabi Saraj Basu Sarani, Nearby Jeebandep Nursing Home, Raiganj, West Bengal, 733134, India",25.61249,88.13175
5394,Shanti Pharmacy,"Shanti Pharmacy, Town Club Lane, East Netaji Pally, Raiganj, West Bengal, 733134, India",25.61433,88.12941
5395,Reliance Netmeds,"Reliance Netmeds, Reliance Smart Point, Rauta, Bihar, 855115, India",26.03432,87.71144
5396,Medicine Shop,"Medicine Shop, Tolichowk Purnea, Purnia, Bihar, 854330, India",25.89953,87.63963
5397,Nehal Medical Center,"Nehal Medical Center, Purnea - Siliguri Rd, Jhauwari, Amour, Bihar, 854330, India",25.9604,87.61407
5398,J M Medico,"Funchick Fried Chicken, MDR, Kishanganj, Bihar, 855107, India",26.108437,87.944497
5399,GoodWill Nursing Home,"Matrix Science Academy, Jagmohan Colony, Phulwari, Bihar, 855107, India",26.11486,87.93229
5400,Gaurav Medical Hall,"Nh33,  Chhota Bhageamari,  Āmbadīha,  Taljhari,  Sahibganj,  Jharkhand,  816115,  India",,
5401,Ashraf Medical Agency,"Garib Nawaz Dresses, SH 98, Sultanpur, Bihar, 855102, India",25.61872,87.92831
5402,Aursh Medical Agency,"Aursh Medical Agency, Shiv Mandir, Chowk, Haflaganj, Katihar, Bihar, 854107, India",25.48897,87.58911
5403,Aasis Medicine Store,"Dandkhora, Katihar District, Bihar, 855114, India",25.614301,87.676393
5404,Jai Bajrang Bali Medicine Store,"Dandkhora Railway Staion, Railway Station Rd, Dandkhora, Bihar, 855114, India",25.57413,87.64684
5405,Jai Bajrang Bali Medicol Store,"Dandkhora, Katihar District, Bihar, 855114, India",25.614301,87.676393
5406,Bari Drug Agency,"Bari Drug Agency, Sikorna, Kalyani Mela, Sakrauna Muradpur, Bihar, 855105, India",25.64306,87.77878
5407,Biswas Medical Hall,"Digital Seva Kendra And Aadhaar Kendra, Taki Municipality, Taki Road, Taki, Hasnabad, North 24 Parganas, West Bengal, 743429, India",22.585849,88.927069
5408,SastaSundar.Com,"Haringhata Town Road, Haringhata Town Rd, Haringhata, West Bengal, 741249, India",22.9634,88.5731
5409,Singh Pharmacy,"Purbachal Pradhan Nagar, Ward 2, Pradhan Nagar, Siliguri, West Bengal, 734003, India",26.7295,88.4217
5410,Medical,"Medical, Kawakhali, New Township, Kawakhari, Kwakhali, West Bengal, 734012, India",26.68921,88.39298
5411,Jalan Medihut,"Jalan Medihut, Ward 18, Nivedita Market Opp.Siliguri Dist. Hospital, Ward 18, Hakim Para, Siliguri, West Bengal, 734001, India",26.71059,88.4275
5412,Jalan Medimart,"Jalan Medimart, Hill Cart Rd, Beside Rama Diagnostic Center, Ward 10, Janta Nagar, Siliguri, West Bengal, 734001, India",26.71708,88.42187
5413,Jessore Pharmacy,"Sreenagar Main Road, Sreenagar Main Rd, Sreenagar, Gohalbati, Habra, West Bengal, 743263, India",22.8376,88.6626
5414,P.L. Medical Gali,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5415,Mitra Pharmacy,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5416,Apollo Pharmacy Habra Nagarukhra,"Apollo Pharmacy Habra Nagarukhra, Barasat Road, Habra, Jhikra, Singe, Nagarukhra II, Habra - I, North 24 Parganas, West Bengal, 743268, India",22.844498,88.65973
5417,Niloy International,"Pathfinder Educational Centre Habra, Hijalpukuria, Boralia Road, Opposite SBI Bank Hijalpukuria Branch, Habra, West Bengal, 743263, India",22.83956,88.65386
5418,Agrodip Medical Hall,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5419,Dinanath Medical Hall,"Sanhati Station Road, Sanhati Station Rd, Phultala, West Bengal, 743263, India",22.8423,88.7043
5420,Debi Medical Agency,"Debi Medical Agency, Hab6, Habra, Jessore Rd, Kolkata, Habra, West Bengal, 743268, India",22.84288,88.65755
5421,Ganguly Pharmacy,"Ganguly Pharmacy, 54, Jessore Rd, Habra, West Bengal, 743268, India",22.84548,88.66064
5422,Farmaco,"Habra, Habra I, West Bengal, 743268, India",22.857005,88.655625
5423,Popular Pharmacy,"Popular Pharmacy, ICICI Bank, Habra, West Bengal, 743268, India",22.84241,88.65715
5424,Sree Krishna Pharmacy,"Sree Krishna Pharmacy, Arina Market, LandMark, Jessore Rd, Opp. Station Road, Habra, West Bengal, 743268, India",22.84259,88.6572
5425,Dey's Medical Hall,"Indian Cycle & Tubewell Store, Jessore Rd, Habra, West Bengal, 743268, India",22.84271,88.65788
5426,Apollo Pharmacy Habra,"Apollo Pharmacy Habra, Holding No- 59, 48, Ground Floor, 47 & 60, Jessore Rd, Habra, West Bengal, 743268, India",22.84576,88.66088
5427,3meds Habra,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5428,M/s New MedLife,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5429,Mordern Ayurvedic Medical Hall,"Mordern Ayurvedic Medical Hall, 2, Old Hospital Road, Habra, West Bengal, 743263, India",22.84015,88.65489
5430,SkyLark Medical Centre,"Staff Quater ByPass Road, Staff Quater ByPass Rd, Habra, West Bengal, 743268, India",22.8431,88.6523
5431,Fair Price Medicine Shop,"State Bank Of India Habra, P.O. Habra 24 Parganas (NORTH Dt:24 Parganas (N), W. Bengal, Habra, West Bengal, 743268, India",22.8421,88.65643
5432,Kalpana Pharmacy,"State Bank Of India Habra, P.O. Habra 24 Parganas (NORTH Dt:24 Parganas (N), W. Bengal, Habra, West Bengal, 743268, India",22.8421,88.65643
5433,Kalpana Medical Hall,"Kalpana Medical Hall, Post Office Rd, Behind Habra State General Hospital, Habra, West Bengal, 743268, India",22.84403,88.65551
5434,Balaji Medical Hall,".Kalpana Diagnostic Centre, Post Office Rd, Beside Habra Post Office, Habra, West Bengal, 743268, India",22.84438,88.65402
5435,Habra Hizalpukur Maa Durga Pharmacy,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5436,SastaSundar Habra,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5437,Anita Pharmacy,"Habra, Habra I, West Bengal, 743268, India",22.857005,88.655625
5438,MedPlus Habra Bazaar,"MedPlus Habra Bazaar, 1/1 V Road, Habra Ward No.20, Pin No.743263, Habra, West Bengal",22.84082,88.65353
5439,Frank Ross Pharmacy,"State Bank Of India Habra, P.O. Habra 24 Parganas (NORTH Dt:24 Parganas (N), W. Bengal, Habra, West Bengal, 743268, India",22.8421,88.65643
5440,Roy Pharmacy,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5441,Medishopi,".Kalpana Diagnostic Centre, Post Office Rd, Beside Habra Post Office, Habra, West Bengal, 743268, India",22.84438,88.65402
5442,United Medical Hall,"Axis Bank ATM, Habra Petrol Pump, Nh112, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.839197,88.65012
5443,Sonali Pharmacy,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5444,Mallik Pharmacy Habra,"Habra, Habra I, West Bengal, 743263, India",22.84236,88.683421
5445,Jora Sirishtola,"Debnath Garments, Swamiji Rd, Gourbanga Rd South Habra, Swamiji Rd, Habra, West Bengal, 743263, India",22.83177,88.64968
5446,Krishna Medical Hall,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5447,Suncult Pharma,"Khudiram Basu Road, Khudiram Basu Rd, Habra, West Bengal, 743268, India",22.8535,88.6617
5448,Sreeja Medicine Corner,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5449,Janata Medicine And Policlinic,"Banipur, Habra, Habra Hish School Road, Habra, Habra - I, North 24 Parganas, West Bengal, 743263, India",22.841105,88.65774
5450,New Central Medical Hall,"New Central Medical Hall, Golbazer, Sanhati Market, Golbazar Main Rd, Ashoknagar, West Bengal, 743272, India",22.83876,88.62403
5451,Kiran Medical Hall,"Kiran Medical Hall, B-20, Gol Bazar, South Gate, Ashoknagar, Sanghati Market Rd, Ashoknagar, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.83813,88.62504
5452,Frank Ross Pharmacy,"Frank Ross Pharmacy, Sanhati Market, Golbazar, Ashoknagar, West Bengal, 743272, India",22.8384,88.62374
5453,Apollo Pharmacy Ashoke Nagar Kolkata,"Ashoknagar Vocational Training Institute, Kalyangarh Road, Ashoknagar, Ashoknagar Kalyangarh, Habra - II, North 24 Parganas, West Bengal, 743272, India",22.846797,88.631339
5454,Madhumita Medical Hall,"Madhumita Medical Hall, 994, C/1, Ashok Nagar Rd, Ashoknagar, West Bengal, 743272, India",22.83932,88.62579
5455,Apollo Pharmacy Ashokenagar ATM,"Apollo Pharmacy Ashokenagar ATM, 929/1/A, Word No. 16, Ground Floor Ashokenagar Gol Bazer, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.83844,88.62296
5456,Apollo Pharmacy,"Ashoknagar Vocational Training Institute, Kalyangarh Road, Ashoknagar, Ashoknagar Kalyangarh, Habra - II, North 24 Parganas, West Bengal, 743272, India",22.846797,88.631339
5457,Relief Medicine Store,"Mallick Para Masjid, Guma, West Bengal, 743272, India",22.81219,88.61416
5458,Apolo Medical Shop,"Apolo Medical Shop, Sanghati Market Rd, Ashok Nagar, Gole Bazar, West Bengal, 743272, India",22.83841,88.62248
5459,Indian Medical Hall,"Chowrangee More, Chowrangee, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.83839,88.6196
5460,Dipan Herbal Pharmacy,"Dipan Herbal Pharmacy, Surja, Sushil Sen Sarani, Banipur, Habra, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.83486,88.61857
5461,New Life Medical Hall,"Ashoknagar Vocational Training Institute, Kalyangarh Road, Ashoknagar, Ashoknagar Kalyangarh, Habra - II, North 24 Parganas, West Bengal, 743272, India",22.846797,88.631339
5462,Sonar Bangla Medical Hall,"Smart Point, 8 No. KaliBari, More, Ashoknagar, West Bengal, 743272, India",22.83518,88.61626
5463,Apollo Pharmacy Asokenagar 8 No KaliBari,"Apollo Pharmacy Asokenagar 8 No KaliBari, No 14/20/58, 8 KaliBari More, Ashoknagar, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.83331,88.63161
5464,SastaSundar Healthbuddy Health Profit,"Ashoknagar Vocational Training Institute, Kalyangarh Road, Ashoknagar, Ashoknagar Kalyangarh, Habra - II, North 24 Parganas, West Bengal, 743272, India",22.846797,88.631339
5465,Apollo Pharmacy Ashoknagar Building More,"Apollo Pharmacy Ashoknagar Building More, No 17/250/70 Kalyangarh, Ashoknagar, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.82973,88.62652
5466,Bengal Research Laboratory,"Bengal Research Laboratory, 390/A, 390/3, Biswakabi Rd, Ashoknagar, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.83891,88.61447
5467,Swasthyadeep Pharmacy,"Swasthyadeep Pharmacy, Ah1, Ashoknagar, West Bengal, 743272, India",22.83012,88.62896
5468,Lokenath Pharmacy,"Jirat Road, Jirat Rd, Chowrangee, Ashoknagar, West Bengal, 743272, India",22.8376,88.6192
5469,Astha Medical,"Ashoknagar Vocational Training Institute, Kalyangarh Road, Ashoknagar, Ashoknagar Kalyangarh, Habra - II, North 24 Parganas, West Bengal, 743272, India",22.846797,88.631339
5470,Vijaya Pharmacy More,"Ashoknagar Vocational Training Institute, Kalyangarh Road, Ashoknagar, Ashoknagar Kalyangarh, Habra - II, North 24 Parganas, West Bengal, 743272, India",22.846797,88.631339
5471,Aastha Medical,"Jirat Road, Jirat Rd, Chowrangee, Ashoknagar, West Bengal, 743272, India",22.8376,88.6192
5472,Janata Medical,"Bhasila Railway Station, Ashoknagar Road, Nh112, Ashoknagar, Habra, Habra - II, North 24 Parganas, West Bengal, 743272, India",22.826912,88.62861
5473,Pradhan Mantri Bhartiya JanAushadhi K,"Pradhan Mantri Bhartiya JanAushadhi K, Kachua Rajberia Road Just In On The Entrance Of Sendanga, Road, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.84897,88.62375
5474,Bijaya Pharmacy More,"Bijaya Pharmacy More, Ashokenagar Kalyangar, Bijoy Farmers Mor, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.84882,88.6273
5475,Cure Medical Hall,"Cure Medical Hall, Newmarket, Stadium Market, 371/3, Road, Ashoknagar, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.83776,88.6129
5476,Dey's Medical,"BROZZO, Ashoknagar, Golbazar Uttar Gat Ashoknagar, Golbazar, Uttar Gat, Ashoknagar, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.83912,88.62472
5477,Lalita Medical Hall,"Deshbandhu Primary School, A G Colony, Asharafabad Government Colony, Ashoknagar, Ashoknagar Kalyangarh, West Bengal, 743272, India",22.82482,88.62779
5478,Joydeep Medical Store,"Kadamtala Police Stand, DBC Rd, Jalpaiguri, West Bengal, 735101, India",26.52436,88.71976
5479,Reliable Medical Store,"Preets Biryani Barrackporekolkata Jalpaiguri, Kadamtala Road, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.524578,88.7199
5480,Arogya Niketan,"Kadamtala Police Stand, DBC Rd, Jalpaiguri, West Bengal, 735101, India",26.52436,88.71976
5481,United Medical Service,"Preets Biryani Barrackporekolkata Jalpaiguri, Kadamtala Road, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.524578,88.7199
5482,Sen Pharmacy,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5483,Friends Homeo Pharmacy,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5484,Uttarbanga Homeo Medical Hall,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5485,North Bengal Homeo Hall,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5486,Maa Tara Pharmacy,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5487,Medical Shop,"HDFC Bank, Kadamtala Road, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52494,88.719693
5488,Medicine Home,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5489,Keshab Pharmacy,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5490,Susmita Medical Stores,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5491,Kanan Medical Stores,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5492,Kadamtala Pharmacy,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5493,Choudhary Medical Store,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5494,MS Maa Saroda Medical,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5495,Chemist Corner,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5496,SastaSundar Jalpaiguri,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5497,National Medical Store,"Preets Biryani Barrackporekolkata Jalpaiguri, Kadamtala Road, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.524578,88.7199
5498,Galaxy Medical Store,"Preets Biryani Barrackporekolkata Jalpaiguri, Kadamtala Road, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.524578,88.7199
5499,Ghoswami Medical Stores,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5500,Subhechhya Medical Hall,"Jalpaiguri, West Bengal, 735101, India",26.527301,88.731387
5501,Your Medical Store,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5502,Medical Store,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5503,Anita Medico,"Komol Gandhar Apartment, Nutan Para, Pahari Para, Jalpaiguri, West Bengal, 735101, India",26.52442,88.72312
5504,New Puspa Medical Hall,"Jalpaiguri, Jalpaiguri, West Bengal, India",26.523537,88.705986
5505,Ashrumati Medical Store,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5506,Priyanka Medical Stores,"RamaKrishna Mission Ashrama, Ashrampara Road, Ashrampara, Jalpaiguri, West Bengal, 735101, India",26.51315,88.72686
5507,Rina Medical Store,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5508,Ammu Medical Hall,"Ukilpara Goyabari Dimla Nilfamari, Goyabari, Ukilpara, Jalpaiguri, West Bengal, 735101, India",26.52859,88.72004
5509,Puspa Homeo Pharmacy,"Ukilpara Goyabari Dimla Nilfamari, Goyabari, Ukilpara, Jalpaiguri, West Bengal, 735101, India",26.52859,88.72004
5510,Maa Medical,"Jalpaiguri, West Bengal, 735101, India",26.527301,88.731387
5511,Riva Medical,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5512,Shiv Drugs,"Jalpaiguri, West Bengal, 735101, India",26.527301,88.731387
5513,Sarkar Medical Store,"Ukilpara Goyabari Dimla Nilfamari, Goyabari, Ukilpara, Jalpaiguri, West Bengal, 735101, India",26.52859,88.72004
5514,Nirupama Medical Store,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5515,New City Pharmacy,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5516,Biswas Drug House,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5517,Bengal Chemists & Druggists Asso,"Doctor Charu Chandra Sanyal Sarani,  Kamarpara,  Jalpaiguri,  West Bengal,  735101,  India",,
5518,Ma Rio Medical Hall,"Complete Solution, Doctor Charu Chandra Sanyal Sarani, Kamarpara, Jalpaiguri, West Bengal, 735101, India",26.526595,88.721602
5519,Bengal Chemists & Drug Association,"Complete Solution, Doctor Charu Chandra Sanyal Sarani, Kamarpara, Jalpaiguri, West Bengal, 735101, India",26.526595,88.721602
5520,New Keshab Medical,"Ukilpara Goyabari Dimla Nilfamari, Goyabari, Ukilpara, Jalpaiguri, West Bengal, 735101, India",26.52859,88.72004
5521,Medical Store,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5522,Niyogi Pharmacy,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5523,Medical Shop,"Kadamtala Girl's High School, Opp. Kadamtala Girls School, Kadamtala, Jalpaiguri, West Bengal, 735101, India",26.52244,88.71896
5524,Debi Medical Hall,"DBC Road, DBC Rd, Nutan Para, Jalpaiguri, West Bengal, 735101, India",26.5245,88.7229
5525,Maa Medical,"New Shoulmari SC, Mekliganj, Cooch Behar, West Bengal, 735303, India",26.506589,88.976002
5526,Shipra Pharmacy,"New Jamaldaha R.R. Primary School, Jamaldah, West Bengal, 735303, India",26.4342,89.03512
5527,Rahaman Fertilizer Shop(mehebub),"Rahaman Fertilizer Shop(mehebub), Sh16, Chourangi, West Bengal, 735301, India",26.45825,88.94823
5528,Shanti Medical Centre,"Basantika Institute Of Engineering And Technology, Nh14, Mohammad Bazar, Birbhum, West Bengal, 731216, India",24.064325,87.650986
5529,Apollo Pharmacy Mallarpur,"Apollo Pharmacy Mallarpur, Mallarpur, Sh13, Mallarpur, Mayureswar - I, Birbhum, West Bengal, 731216, India",24.077621,87.725266
5530,Saraju Pharmacy,"Puja Electronics, Sh13, Mayureswar - I, Birbhum, West Bengal, 731216, India",24.014534,87.693081
5531,Mondal Medical Hall,"Mayureswar I, Birbhum District, West Bengal, 731216, India",24.050152,87.731785
5532,Jivandeep Medicine,"Mayureswar I, Birbhum District, West Bengal, 731216, India",24.050152,87.731785
5533,Jeevan Dip Medicine,"Mayureswar I, Birbhum District, West Bengal, 731216, India",24.050152,87.731785
5534,Dr. Banerjee's Clinic,"Dr. Banerjee's Clinic, Near BSNL Telephone Exchange, Cannelpar, Mallarpur, West Bengal, 731216, India",24.07554,87.72866
5535,Afzal Medical Store,"Afzal Medical Store, NH 730 Asam Road, Kadher Chaura, Sagunchara, Assam, 783332, India",26.31943,89.82782
5536,Alom Medico's,"Halakura College, Halakura, NH 31, Halakura, Assam, 783335, India",26.25828,89.77601
5537,Bhai Bhai Medical,"Fashion Corner, Nh127b, Gossaigaon Pt, Dhubri, Assam, 783332, India",26.322945,89.853708
5538,Maxima Medical Hall,"Fashion Corner, Nh127b, Gossaigaon Pt, Dhubri, Assam, 783332, India",26.322945,89.853708
5539,LifeCare Medical,"Fashion Corner, Nh127b, Gossaigaon Pt, Dhubri, Assam, 783332, India",26.322945,89.853708
5540,Aarti Medical Shop,"Fashion Corner, Nh127b, Gossaigaon Pt, Dhubri, Assam, 783332, India",26.322945,89.853708
5541,Aroti Medical,"Aroti Medical, National Highway 127B, Tamarhat, Assam, 783332, India",26.30221,89.85079
